#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 03 13 19 00  57  1.3  1.6 99.00 99.00 99.00 999 1017.7  19.7  23.0 999.0 99.0 99.00
2008 03 13 20 00  36  2.1  2.6 99.00 99.00 99.00 999 1017.0  19.9  23.0 999.0 99.0 99.00
2008 03 13 21 00  43  2.4  2.9 99.00 99.00 99.00 999 1016.4  19.9  23.1 999.0 99.0 99.00
2008 03 13 22 00  56  2.7  3.5 99.00 99.00 99.00 999 1016.3  20.0  23.0 999.0 99.0 99.00
2008 03 13 23 00  33  3.5  3.9 99.00 99.00 99.00 999 1016.3  19.9  22.9 999.0 99.0 99.00
2008 03 14 00 00  44  3.1  3.9 99.00 99.00 99.00 999 1016.6  19.6  22.8 999.0 99.0 99.00
2008 03 14 01 00  27  4.0  4.5 99.00 99.00 99.00 999 1016.9  19.6  22.7 999.0 99.0 99.00
2008 03 14 02 00  57  3.3  3.8 99.00 99.00 99.00 999 1017.4  19.6  22.6 999.0 99.0 99.00
2008 03 14 03 00  69  2.8  3.4 99.00 99.00 99.00 999 1017.5  19.7  22.6 999.0 99.0 99.00
2008 03 14 04 00  67  2.4  2.8 99.00 99.00 99.00 999 1017.4  19.8  22.6 999.0 99.0 99.00
2008 03 14 05 00 124  4.4  5.2 99.00 99.00 99.00 999 1016.8  20.1  22.5 999.0 99.0 99.00
2008 03 14 06 00 121  4.0  4.5 99.00 99.00 99.00 999 1016.2  20.4  22.3 999.0 99.0 99.00
2008 03 14 07 00 129  4.7  5.4 99.00 99.00 99.00 999 1015.3  20.8  22.3 999.0 99.0 99.00
2008 03 14 08 00 115  3.5  4.2 99.00 99.00 99.00 999 1015.1  21.1  22.3 999.0 99.0 99.00
2008 03 14 09 00 118  3.9  4.1 99.00 99.00 99.00 999 1014.9  21.4  22.3 999.0 99.0 99.00
2008 03 14 10 00 115  4.0  4.4 99.00 99.00 99.00 999 1014.7  21.6  22.2 999.0 99.0 99.00
2008 03 14 11 00  98  3.2  3.5 99.00 99.00 99.00 999 1014.8  21.9  22.4 999.0 99.0 99.00
2008 03 14 12 00 131  3.7  4.2 99.00 99.00 99.00 999 1015.0  22.2  22.5 999.0 99.0 99.00
2008 03 14 13 00 117  4.3  4.6 99.00 99.00 99.00 999 1015.2  22.4  22.6 999.0 99.0 99.00
2008 03 14 14 00 114  5.5  5.9 99.00 99.00 99.00 999 1015.3  22.6  22.5 999.0 99.0 99.00
2008 03 14 15 00 135  5.0  5.7 99.00 99.00 99.00 999 1015.0  22.7  22.5 999.0 99.0 99.00
2008 03 14 16 00 168  6.6  7.1 99.00 99.00 99.00 999 1014.7  23.4  22.6 999.0 99.0 99.00
2008 03 14 17 00 184  5.9  6.5 99.00 99.00 99.00 999 1014.4  23.6  22.7 999.0 99.0 99.00
2008 03 14 18 00 182  6.5  7.2 99.00 99.00 99.00 999 1013.7  23.4  22.8 999.0 99.0 99.00
2008 03 14 19 00 187  6.0  6.6 99.00 99.00 99.00 999 1013.2  23.5  23.0 999.0 99.0 99.00
2008 03 14 20 00 193  5.8  6.4 99.00 99.00 99.00 999 1012.5  23.6  23.1 999.0 99.0 99.00
2008 03 14 21 00 199  4.3  4.8 99.00 99.00 99.00 999 1012.1  23.5  23.2 999.0 99.0 99.00
2008 03 14 22 00 225  2.8  3.1 99.00 99.00 99.00 999 1012.1  23.8  22.8 999.0 99.0 99.00
2008 03 14 23 00 282  1.1  1.2 99.00 99.00 99.00 999 1012.4  23.6  22.6 999.0 99.0 99.00
2008 03 15 00 00 321  0.3  0.5 99.00 99.00 99.00 999 1012.5  23.1  22.4 999.0 99.0 99.00
2008 03 15 01 00  56  1.1  1.2 99.00 99.00 99.00 999 1013.2  22.9  22.5 999.0 99.0 99.00
2008 03 15 02 00  60  2.1  2.2 99.00 99.00 99.00 999 1013.8  22.6  22.5 999.0 99.0 99.00
2008 03 15 03 00  70  3.1  3.4 99.00 99.00 99.00 999 1014.1  22.7  22.5 999.0 99.0 99.00
2008 03 15 04 00  82  4.2  4.6 99.00 99.00 99.00 999 1014.1  22.4  22.5 999.0 99.0 99.00
2008 03 15 05 00  92  4.2  4.7 99.00 99.00 99.00 999 1013.7  22.5  22.5 999.0 99.0 99.00
2008 03 15 06 00 106  5.1  5.6 99.00 99.00 99.00 999 1013.2  22.7  22.5 999.0 99.0 99.00
2008 03 15 07 00  91  4.3  4.8 99.00 99.00 99.00 999 1012.8  22.6  22.4 999.0 99.0 99.00
2008 03 15 08 00  90  3.6  3.8 99.00 99.00 99.00 999 1012.3  22.5  22.3 999.0 99.0 99.00
2008 03 15 09 00 111  3.1  3.3 99.00 99.00 99.00 999 1012.0  22.6  22.3 999.0 99.0 99.00
2008 03 15 10 00 137  3.9  4.4 99.00 99.00 99.00 999 1012.1  22.9  22.4 999.0 99.0 99.00
2008 03 15 11 00 147  3.8  3.9 99.00 99.00 99.00 999 1012.8  23.0  22.4 999.0 99.0 99.00
2008 03 15 12 00 157  2.3  2.8 99.00 99.00 99.00 999 1013.5  23.1  22.6 999.0 99.0 99.00
2008 03 15 13 00 150  4.0  4.1 99.00 99.00 99.00 999 1014.0  23.7  22.7 999.0 99.0 99.00
2008 03 15 14 00 168  4.5  4.7 99.00 99.00 99.00 999 1014.6  23.7  22.8 999.0 99.0 99.00
2008 03 15 15 00 177  4.5  5.1 99.00 99.00 99.00 999 1015.1  23.9  22.9 999.0 99.0 99.00
2008 03 15 16 00 172  4.7  5.1 99.00 99.00 99.00 999 1015.2  24.0  23.0 999.0 99.0 99.00
2008 03 15 17 00 174  4.4  4.8 99.00 99.00 99.00 999 1015.0  24.1  23.1 999.0 99.0 99.00
2008 03 15 18 00 183  2.9  3.2 99.00 99.00 99.00 999 1014.8  24.2  23.1 999.0 99.0 99.00
2008 03 15 19 00 187  3.6  4.0 99.00 99.00 99.00 999 1013.9  24.4  23.1 999.0 99.0 99.00
2008 03 15 20 00 183  3.0  3.3 99.00 99.00 99.00 999 1013.2  24.4  23.1 999.0 99.0 99.00
2008 03 15 21 00 204  1.7  2.0 99.00 99.00 99.00 999 1012.8  24.7  23.2 999.0 99.0 99.00
2008 03 15 22 00 176  1.8  1.9 99.00 99.00 99.00 999 1012.7  24.7  23.2 999.0 99.0 99.00
2008 03 15 23 00 178  2.0  2.3 99.00 99.00 99.00 999 1012.9  24.6  23.1 999.0 99.0 99.00
2008 03 16 00 00 155  2.3  2.4 99.00 99.00 99.00 999 1013.4  24.1  23.0 999.0 99.0 99.00
2008 03 16 01 00 155  2.8  2.9 99.00 99.00 99.00 999 1013.9  23.9  23.0 999.0 99.0 99.00
2008 03 16 02 00 143  1.6  1.7 99.00 99.00 99.00 999 1014.7  23.8  23.0 999.0 99.0 99.00
2008 03 16 03 00 176  2.6  2.7 99.00 99.00 99.00 999 1015.1  23.9  23.1 999.0 99.0 99.00
2008 03 16 04 00 152  2.4  2.5 99.00 99.00 99.00 999 1015.4  23.9  23.0 999.0 99.0 99.00
2008 03 16 05 00 178  2.7  2.9 99.00 99.00 99.00 999 1015.3  23.9  23.0 999.0 99.0 99.00
2008 03 16 06 00 211  2.9  3.0 99.00 99.00 99.00 999 1015.1  24.1  23.0 999.0 99.0 99.00
2008 03 16 07 00 218  2.5  2.6 99.00 99.00 99.00 999 1014.6  24.1  23.0 999.0 99.0 99.00
2008 03 16 08 00 224  3.0  3.2 99.00 99.00 99.00 999 1014.4  24.0  22.8 999.0 99.0 99.00
2008 03 16 09 00 246  1.5  1.6 99.00 99.00 99.00 999 1014.3  23.9  22.6 999.0 99.0 99.00
2008 03 16 10 00 255  1.4  1.5 99.00 99.00 99.00 999 1014.7  23.9  22.7 999.0 99.0 99.00
2008 03 16 11 00 252  1.2  1.2 99.00 99.00 99.00 999 1015.5  23.7  22.8 999.0 99.0 99.00
2008 03 16 12 00 272  0.9  1.2 99.00 99.00 99.00 999 1016.0  23.7  22.8 999.0 99.0 99.00
2008 03 16 13 00 209  0.9  0.9 99.00 99.00 99.00 999 1017.0  24.4  23.0 999.0 99.0 99.00
2008 03 16 14 00 186  0.8  0.9 99.00 99.00 99.00 999 1018.0  24.3  23.1 999.0 99.0 99.00
2008 03 16 15 00 160  1.6  1.8 99.00 99.00 99.00 999 1018.4  24.2  23.2 999.0 99.0 99.00
2008 03 16 16 00 177  2.2  2.4 99.00 99.00 99.00 999 1019.0  24.2  23.3 999.0 99.0 99.00
2008 03 16 17 00 179  0.9  1.1 99.00 99.00 99.00 999 1018.9  24.7  23.4 999.0 99.0 99.00
2008 03 16 18 00 161  0.7  0.8 99.00 99.00 99.00 999 1018.5  25.0  23.6 999.0 99.0 99.00
2008 03 16 19 00 328  0.5  1.1 99.00 99.00 99.00 999 1018.2  25.4  23.7 999.0 99.0 99.00
2008 03 16 20 00   4  1.6  2.0 99.00 99.00 99.00 999 1018.0  25.4  23.7 999.0 99.0 99.00
2008 03 16 21 00  14  2.2  2.4 99.00 99.00 99.00 999 1017.7  25.0  24.0 999.0 99.0 99.00
2008 03 16 22 00  53  3.1  3.4 99.00 99.00 99.00 999 1017.7  25.1  24.2 999.0 99.0 99.00
2008 03 16 23 00  63  3.1  3.3 99.00 99.00 99.00 999 1018.0  24.9  24.3 999.0 99.0 99.00
2008 03 17 00 00  40  3.1  3.5 99.00 99.00 99.00 999 1018.7  24.3  24.4 999.0 99.0 99.00
2008 03 17 01 00  64  2.8  3.2 99.00 99.00 99.00 999 1019.3  24.1  24.2 999.0 99.0 99.00
2008 03 17 02 00  62  3.4  3.6 99.00 99.00 99.00 999 1020.0  23.8  24.0 999.0 99.0 99.00
2008 03 17 03 00  51  4.1  4.4 99.00 99.00 99.00 999 1020.2  23.7  23.8 999.0 99.0 99.00
2008 03 17 04 00  64  5.1  5.6 99.00 99.00 99.00 999 1020.3  23.8  23.6 999.0 99.0 99.00
2008 03 17 05 00  68  4.6  5.3 99.00 99.00 99.00 999 1019.9  23.6  23.6 999.0 99.0 99.00
2008 03 17 06 00  66  4.3  4.8 99.00 99.00 99.00 999 1019.4  23.5  23.7 999.0 99.0 99.00
2008 03 17 07 00  62  3.8  4.1 99.00 99.00 99.00 999 1019.0  23.4  23.8 999.0 99.0 99.00
2008 03 17 08 00  60  3.9  4.3 99.00 99.00 99.00 999 1018.8  23.5  24.0 999.0 99.0 99.00
2008 03 17 09 00  49  5.7  6.0 99.00 99.00 99.00 999 1018.9  23.4  23.8 999.0 99.0 99.00
2008 03 17 10 00  39  4.3  4.5 99.00 99.00 99.00 999 1019.2  23.3  23.7 999.0 99.0 99.00
2008 03 17 11 00  38  4.0  4.5 99.00 99.00 99.00 999 1019.6  23.4  23.3 999.0 99.0 99.00
2008 03 17 12 00  59  5.7  6.1 99.00 99.00 99.00 999 1020.7  23.2  23.3 999.0 99.0 99.00
2008 03 17 13 00  84  6.6  7.4 99.00 99.00 99.00 999 1021.5  23.4  23.4 999.0 99.0 99.00
2008 03 17 14 00 105  6.6  7.0 99.00 99.00 99.00 999 1022.2  23.3  23.4 999.0 99.0 99.00
2008 03 17 15 00  80  4.6  5.4 99.00 99.00 99.00 999 1022.8  23.5  23.5 999.0 99.0 99.00
2008 03 17 16 00  78  4.9  5.2 99.00 99.00 99.00 999 1022.8  23.8  23.6 999.0 99.0 99.00
2008 03 17 17 00  89  9.3 10.0 99.00 99.00 99.00 999 1022.5  23.8  23.7 999.0 99.0 99.00
2008 03 17 18 00  91  9.5 11.3 99.00 99.00 99.00 999 1021.8  24.1  23.7 999.0 99.0 99.00
2008 03 17 19 00  95 10.8 12.0 99.00 99.00 99.00 999 1021.1  24.2  23.7 999.0 99.0 99.00
2008 03 17 20 00  95  9.8 11.2 99.00 99.00 99.00 999 1020.5  24.1  23.8 999.0 99.0 99.00
2008 03 17 21 00  90  9.3 10.6 99.00 99.00 99.00 999 1020.3  24.0  23.8 999.0 99.0 99.00
2008 03 17 22 00  94 10.2 11.5 99.00 99.00 99.00 999 1020.0  24.0  23.7 999.0 99.0 99.00
2008 03 17 23 00  92 12.1 14.4 99.00 99.00 99.00 999 1020.1  23.9  23.7 999.0 99.0 99.00
2008 03 18 00 00  94 13.5 14.9 99.00 99.00 99.00 999 1020.3  23.5  23.7 999.0 99.0 99.00
2008 03 18 01 00  95 13.4 15.2 99.00 99.00 99.00 999 1020.8  23.4  23.7 999.0 99.0 99.00
2008 03 18 02 00  93 12.5 14.2 99.00 99.00 99.00 999 1021.2  23.4  23.6 999.0 99.0 99.00
2008 03 18 03 00  93 10.5 12.0 99.00 99.00 99.00 999 1021.7  23.4  23.6 999.0 99.0 99.00
2008 03 18 04 00 101 12.9 15.0 99.00 99.00 99.00 999 1021.8  23.4  23.5 999.0 99.0 99.00
2008 03 18 05 00 100 12.2 14.1 99.00 99.00 99.00 999 1021.6  23.2  23.4 999.0 99.0 99.00
2008 03 18 06 00 103 11.9 13.1 99.00 99.00 99.00 999 1020.9  23.1  23.4 999.0 99.0 99.00
2008 03 18 07 00 104 12.7 14.2 99.00 99.00 99.00 999 1020.3  23.3  23.3 999.0 99.0 99.00
2008 03 18 08 00 110 11.0 12.5 99.00 99.00 99.00 999 1020.2  23.5  23.2 999.0 99.0 99.00
2008 03 18 09 00 114 12.0 13.3 99.00 99.00 99.00 999 1019.6  23.5  23.2 999.0 99.0 99.00
2008 03 18 10 00 112 13.0 14.7 99.00 99.00 99.00 999 1019.4  23.5  23.2 999.0 99.0 99.00
2008 03 18 11 00 129 11.9 13.2 99.00 99.00 99.00 999 1019.3  23.6  23.2 999.0 99.0 99.00
2008 03 18 12 00 125 10.7 11.8 99.00 99.00 99.00 999 1019.6  23.7  23.2 999.0 99.0 99.00
2008 03 18 13 00 136 10.8 12.2 99.00 99.00 99.00 999 1019.9  24.0  23.1 999.0 99.0 99.00
2008 03 18 14 00 119 13.3 14.9 99.00 99.00 99.00 999 1020.1  24.0  23.2 999.0 99.0 99.00
2008 03 18 15 00 119 12.3 13.9 99.00 99.00 99.00 999 1020.3  24.1  23.2 999.0 99.0 99.00
2008 03 18 16 00 125 12.0 13.4 99.00 99.00 99.00 999 1020.4  24.2  23.3 999.0 99.0 99.00
2008 03 18 17 00 122 12.1 13.1 99.00 99.00 99.00 999 1019.9  24.2  23.4 999.0 99.0 99.00
2008 03 18 18 00 124 12.9 14.3 99.00 99.00 99.00 999 1019.0  24.2  23.3 999.0 99.0 99.00
2008 03 18 19 00 121 12.4 14.1 99.00 99.00 99.00 999 1018.4  24.3  23.2 999.0 99.0 99.00
2008 03 18 20 00 119 10.4 13.1 99.00 99.00 99.00 999 1017.9  24.3  23.2 999.0 99.0 99.00
2008 03 18 21 00 114 11.1 12.5 99.00 99.00 99.00 999 1017.3  24.2  23.2 999.0 99.0 99.00
2008 03 18 22 00 111 11.0 12.3 99.00 99.00 99.00 999 1017.0  24.2  23.4 999.0 99.0 99.00
2008 03 18 23 00 110 12.5 14.5 99.00 99.00 99.00 999 1016.9  24.1  23.5 999.0 99.0 99.00
2008 03 19 00 00 108 13.1 15.3 99.00 99.00 99.00 999 1017.1  24.0  23.3 999.0 99.0 99.00
2008 03 19 01 00 111 13.2 15.3 99.00 99.00 99.00 999 1017.6  23.9  23.2 999.0 99.0 99.00
2008 03 19 02 00 117 13.8 14.9 99.00 99.00 99.00 999 1018.2  24.0  23.2 999.0 99.0 99.00
2008 03 19 03 00 125 13.3 15.3 99.00 99.00 99.00 999 1018.3  24.1  23.2 999.0 99.0 99.00
2008 03 19 04 00 130 12.1 13.5 99.00 99.00 99.00 999 1018.0  24.0  23.2 999.0 99.0 99.00
2008 03 19 05 00 132 13.4 15.1 99.00 99.00 99.00 999 1017.3  23.9  23.2 999.0 99.0 99.00
2008 03 19 06 00 135 11.5 12.9 99.00 99.00 99.00 999 1016.9  24.0  23.1 999.0 99.0 99.00
2008 03 19 07 00 135 11.4 12.9 99.00 99.00 99.00 999 1016.3  23.9  23.1 999.0 99.0 99.00
2008 03 19 08 00 142 11.6 12.5 99.00 99.00 99.00 999 1015.8  24.0  23.1 999.0 99.0 99.00
2008 03 19 09 00 143 10.7 11.7 99.00 99.00 99.00 999 1015.5  24.0  23.2 999.0 99.0 99.00
2008 03 19 10 00 145 11.5 13.1 99.00 99.00 99.00 999 1015.6  24.0  23.2 999.0 99.0 99.00
2008 03 19 11 00 144 13.3 14.8 99.00 99.00 99.00 999 1015.3  24.0  23.2 999.0 99.0 99.00
2008 03 19 12 00 145 16.9 18.6 99.00 99.00 99.00 999 1014.8  24.1  23.2 999.0 99.0 99.00
2008 03 19 13 00 146 15.3 17.5 99.00 99.00 99.00 999 1014.8  24.1  23.2 999.0 99.0 99.00
2008 03 19 14 00 146 14.5 15.4 99.00 99.00 99.00 999 1016.0  24.2  23.3 999.0 99.0 99.00
2008 03 19 15 00 156 10.9 12.6 99.00 99.00 99.00 999 1018.6  24.3  23.2 999.0 99.0 99.00
2008 03 19 16 00 156 10.2 11.8 99.00 99.00 99.00 999 1017.9  24.1  23.2 999.0 99.0 99.00
2008 03 19 17 00 157  8.9 10.3 99.00 99.00 99.00 999 1017.9  24.2  23.3 999.0 99.0 99.00
2008 03 19 18 00 163  7.1  8.0 99.00 99.00 99.00 999 1017.5  24.0  23.4 999.0 99.0 99.00
2008 03 19 19 00 170  5.7  6.1 99.00 99.00 99.00 999 1016.9  24.0  23.4 999.0 99.0 99.00
2008 03 19 20 00 151  4.9  5.4 99.00 99.00 99.00 999 1016.0  24.2  23.5 999.0 99.0 99.00
2008 03 19 21 00 134  6.1  6.7 99.00 99.00 99.00 999 1015.1  24.2  23.6 999.0 99.0 99.00
2008 03 19 22 00 134  5.1  5.7 99.00 99.00 99.00 999 1015.0  24.2  23.7 999.0 99.0 99.00
2008 03 19 23 00 116  4.3  4.5 99.00 99.00 99.00 999 1015.5  24.1  23.7 999.0 99.0 99.00
2008 03 20 00 00 139  8.4  9.1 99.00 99.00 99.00 999 1015.2  24.1  23.7 999.0 99.0 99.00
2008 03 20 01 00 130  5.3  6.1 99.00 99.00 99.00 999 1016.0  24.3  23.6 999.0 99.0 99.00
2008 03 20 02 00 141  6.1  6.6 99.00 99.00 99.00 999 1016.4  24.3  23.5 999.0 99.0 99.00
2008 03 20 03 00 155  4.9  5.4 99.00 99.00 99.00 999 1017.2  24.2  23.5 999.0 99.0 99.00
2008 03 20 04 00 167  4.8  5.3 99.00 99.00 99.00 999 1017.2  24.2  23.4 999.0 99.0 99.00
2008 03 20 05 00 159  4.2  4.8 99.00 99.00 99.00 999 1016.6  24.0  23.4 999.0 99.0 99.00
2008 03 20 06 00 158  4.7  5.0 99.00 99.00 99.00 999 1016.1  23.9  23.6 999.0 99.0 99.00
2008 03 20 07 00 176  4.4  4.7 99.00 99.00 99.00 999 1015.4  23.9  23.5 999.0 99.0 99.00
2008 03 20 08 00 188  5.4  6.0 99.00 99.00 99.00 999 1014.7  23.9  23.5 999.0 99.0 99.00
2008 03 20 09 00 162 12.0 13.6 99.00 99.00 99.00 999 1013.3  23.9  23.4 999.0 99.0 99.00
2008 03 20 10 00 189  6.9  7.8 99.00 99.00 99.00 999 1014.7  24.0  23.4 999.0 99.0 99.00
2008 03 20 11 00 217  4.7  5.0 99.00 99.00 99.00 999 1015.7  23.9  23.4 999.0 99.0 99.00
2008 03 20 12 00 211  3.9  4.1 99.00 99.00 99.00 999 1016.0  23.7  23.4 999.0 99.0 99.00
2008 03 20 13 00 212  3.6  3.9 99.00 99.00 99.00 999 1016.8  24.1  23.4 999.0 99.0 99.00
2008 03 20 14 00 229  3.5  3.8 99.00 99.00 99.00 999 1017.6  24.2  23.4 999.0 99.0 99.00
2008 03 20 15 00 225  4.4  4.8 99.00 99.00 99.00 999 1018.3  24.5  23.4 999.0 99.0 99.00
2008 03 20 16 00 224  3.7  4.0 99.00 99.00 99.00 999 1018.6  24.6  23.5 999.0 99.0 99.00
2008 03 20 17 00 223  3.7  4.0 99.00 99.00 99.00 999 1018.5  24.7  23.5 999.0 99.0 99.00
2008 03 20 18 00  13  8.8  9.8 99.00 99.00 99.00 999 1018.4  22.0  23.5 999.0 99.0 99.00
2008 03 20 19 00  21  8.8  9.5 99.00 99.00 99.00 999 1017.9  22.0  23.6 999.0 99.0 99.00
2008 03 20 20 00  18  8.8  9.6 99.00 99.00 99.00 999 1017.8  21.5  23.6 999.0 99.0 99.00
2008 03 20 21 00  22  9.2  9.7 99.00 99.00 99.00 999 1017.2  21.4  23.6 999.0 99.0 99.00
2008 03 20 22 00  26  8.4  8.9 99.00 99.00 99.00 999 1017.0  21.4  23.6 999.0 99.0 99.00
2008 03 20 23 00  21  7.3  8.1 99.00 99.00 99.00 999 1017.6  21.8  23.6 999.0 99.0 99.00
2008 03 21 00 00  21  7.6  8.2 99.00 99.00 99.00 999 1018.2  21.6  23.5 999.0 99.0 99.00
2008 03 21 01 00  25  6.8  7.2 99.00 99.00 99.00 999 1018.8  21.5  23.5 999.0 99.0 99.00
2008 03 21 02 00  28  5.6  6.4 99.00 99.00 99.00 999 1019.8  21.4  23.5 999.0 99.0 99.00
2008 03 21 03 00  29  6.6  7.4 99.00 99.00 99.00 999 1020.2  21.3  23.5 999.0 99.0 99.00
2008 03 21 04 00  18  6.6  7.4 99.00 99.00 99.00 999 1020.3  21.0  23.6 999.0 99.0 99.00
2008 03 21 05 00  21  6.4  6.9 99.00 99.00 99.00 999 1020.0  21.0  23.7 999.0 99.0 99.00
2008 03 21 06 00  29  7.1  7.8 99.00 99.00 99.00 999 1019.9  20.9  23.7 999.0 99.0 99.00
2008 03 21 07 00  33  6.8  7.5 99.00 99.00 99.00 999 1019.2  21.7  23.7 999.0 99.0 99.00
2008 03 21 08 00  67  7.2  7.9 99.00 99.00 99.00 999 1018.6  22.6  23.7 999.0 99.0 99.00
2008 03 21 09 00  64  9.8 10.9 99.00 99.00 99.00 999 1018.2  22.3  23.7 999.0 99.0 99.00
2008 03 21 10 00  64  8.9  9.7 99.00 99.00 99.00 999 1018.2  22.1  23.7 999.0 99.0 99.00
2008 03 21 11 00  64  9.8 10.7 99.00 99.00 99.00 999 1018.7  21.8  23.7 999.0 99.0 99.00
2008 03 21 12 00  74  9.7 10.5 99.00 99.00 99.00 999 1018.7  22.1  23.6 999.0 99.0 99.00
2008 03 21 13 00  70 10.2 11.1 99.00 99.00 99.00 999 1019.1  22.2  23.6 999.0 99.0 99.00
2008 03 21 14 00  77  9.2 10.1 99.00 99.00 99.00 999 1019.8  22.4  23.6 999.0 99.0 99.00
2008 03 21 15 00  78  9.2 10.1 99.00 99.00 99.00 999 1020.3  22.5  23.6 999.0 99.0 99.00
2008 03 21 16 00  71  8.4  9.2 99.00 99.00 99.00 999 1020.6  22.5  23.6 999.0 99.0 99.00
2008 03 21 17 00  87  9.9 10.5 99.00 99.00 99.00 999 1019.9  22.6  23.7 999.0 99.0 99.00
2008 03 21 18 00  86 10.3 11.2 99.00 99.00 99.00 999 1019.1  22.8  23.7 999.0 99.0 99.00
2008 03 21 19 00  88  9.9 10.6 99.00 99.00 99.00 999 1018.6  23.2  23.7 999.0 99.0 99.00
2008 03 21 20 00  90 10.8 11.8 99.00 99.00 99.00 999 1017.5  23.4  23.8 999.0 99.0 99.00
2008 03 21 21 00  93 10.5 11.4 99.00 99.00 99.00 999 1017.2  23.4  23.8 999.0 99.0 99.00
2008 03 21 22 00  85 10.6 11.7 99.00 99.00 99.00 999 1017.0  23.2  23.7 999.0 99.0 99.00
2008 03 21 23 00  85 10.2 11.3 99.00 99.00 99.00 999 1017.4  23.3  23.7 999.0 99.0 99.00
2008 03 22 00 00  87  8.8  9.6 99.00 99.00 99.00 999 1017.8  23.4  23.7 999.0 99.0 99.00
2008 03 22 01 00  94 10.0 11.0 99.00 99.00 99.00 999 1017.9  23.3  23.7 999.0 99.0 99.00
2008 03 22 02 00 100  9.3  9.8 99.00 99.00 99.00 999 1018.5  23.4  23.7 999.0 99.0 99.00
2008 03 22 03 00  97  7.9  9.1 99.00 99.00 99.00 999 1018.5  23.4  23.7 999.0 99.0 99.00
2008 03 22 04 00 101  9.6 10.3 99.00 99.00 99.00 999 1018.2  23.4  23.7 999.0 99.0 99.00
2008 03 22 05 00  97  9.0  9.9 99.00 99.00 99.00 999 1017.8  23.4  23.7 999.0 99.0 99.00
2008 03 22 06 00  95  7.6  8.7 99.00 99.00 99.00 999 1017.4  23.4  23.7 999.0 99.0 99.00
2008 03 22 07 00  92  7.5  8.5 99.00 99.00 99.00 999 1016.9  23.4  23.6 999.0 99.0 99.00
2008 03 22 08 00 102  6.7  7.2 99.00 99.00 99.00 999 1016.3  23.3  23.6 999.0 99.0 99.00
2008 03 22 09 00 108  6.1  6.7 99.00 99.00 99.00 999 1015.7  23.3  23.6 999.0 99.0 99.00
2008 03 22 10 00 118  5.5  5.9 99.00 99.00 99.00 999 1015.7  23.4  23.6 999.0 99.0 99.00
2008 03 22 11 00 126  5.4  5.9 99.00 99.00 99.00 999 1015.8  23.7  23.6 999.0 99.0 99.00
2008 03 22 12 00 131  4.5  4.9 99.00 99.00 99.00 999 1016.1  23.7  23.6 999.0 99.0 99.00
2008 03 22 13 00 106  1.5  1.8 99.00 99.00 99.00 999 1016.8  23.9  23.7 999.0 99.0 99.00
2008 03 22 14 00 132  4.5  4.7 99.00 99.00 99.00 999 1016.9  23.9  23.7 999.0 99.0 99.00
2008 03 22 15 00 166  6.0  7.4 99.00 99.00 99.00 999 1017.2  23.7  23.6 999.0 99.0 99.00
2008 03 22 16 00 149  4.6  5.0 99.00 99.00 99.00 999 1016.7  22.1  23.7 999.0 99.0 99.00
2008 03 22 17 00 153  3.8  4.2 99.00 99.00 99.00 999 1016.4  23.4  23.7 999.0 99.0 99.00
2008 03 22 18 00 155  2.2  2.5 99.00 99.00 99.00 999 1015.3  23.7  23.7 999.0 99.0 99.00
2008 03 22 19 00  70  0.8  1.1 99.00 99.00 99.00 999 1014.9  24.1  23.7 999.0 99.0 99.00
2008 03 22 20 00  59  1.3  1.6 99.00 99.00 99.00 999 1014.3  23.9  23.7 999.0 99.0 99.00
2008 03 22 21 00   0  0.0  0.0 99.00 99.00 99.00 999 1014.0  24.1  23.7 999.0 99.0 99.00
2008 03 22 22 00  85  2.3  2.5 99.00 99.00 99.00 999 1013.7  23.8  23.7 999.0 99.0 99.00
2008 03 22 23 00 102  6.4  6.9 99.00 99.00 99.00 999 1013.3  22.9  23.7 999.0 99.0 99.00
2008 03 23 00 00 103  4.8  5.2 99.00 99.00 99.00 999 1013.8  22.7  23.8 999.0 99.0 99.00
2008 03 23 01 00 128  4.5  5.0 99.00 99.00 99.00 999 1013.8  22.9  23.7 999.0 99.0 99.00
2008 03 23 02 00 156  2.8  3.1 99.00 99.00 99.00 999 1015.0  23.2  23.6 999.0 99.0 99.00
2008 03 23 03 00 160  1.8  1.8 99.00 99.00 99.00 999 1015.3  23.2  23.7 999.0 99.0 99.00
2008 03 23 04 00 163  3.4  4.0 99.00 99.00 99.00 999 1014.5  23.3  23.7 999.0 99.0 99.00
2008 03 23 05 00 145  2.3  2.6 99.00 99.00 99.00 999 1014.5  23.5  23.8 999.0 99.0 99.00
2008 03 23 06 00 149  3.0  3.3 99.00 99.00 99.00 999 1014.5  23.6  23.8 999.0 99.0 99.00
2008 03 23 07 00 186  2.4  2.7 99.00 99.00 99.00 999 1013.6  23.6  23.7 999.0 99.0 99.00
2008 03 23 08 00 231  5.0  5.6 99.00 99.00 99.00 999 1012.8  23.4  23.6 999.0 99.0 99.00
2008 03 23 09 00   8  2.1  2.4 99.00 99.00 99.00 999 1013.1  21.7  23.6 999.0 99.0 99.00
