#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2008,5,21,13,50,240,7.7,9.1,0.98,4.76,3.77,999,1008.7,24.9,25,21,99,99
2008,5,21,14,50,250,7.4,8.9,1,4.55,3.68,999,1009.2,24.8,25.1,21.6,99,99
2008,5,21,15,50,256,6.8,7.9,0.92,4.35,3.61,999,1009.3,24.9,25.2,21.7,99,99
2008,5,21,16,50,245,6.4,7.4,0.84,4.35,3.6,999,1009.5,24.9,25.4,21.9,99,99
2008,5,21,17,50,250,5.2,6,0.76,4.35,3.66,999,1009.3,25.1,25.6,21.9,99,99
2008,5,21,18,50,240,5.1,5.9,0.71,4.55,3.77,999,1008.8,25.2,25.8,21.8,99,99
2008,5,21,19,50,239,4.8,5.6,0.66,4.35,3.71,999,1008.3,25.3,25.9,22,99,99
2008,5,21,20,50,235,5.3,5.9,0.68,3.85,3.69,999,1007.8,25.4,25.9,21.8,99,99
2008,5,21,21,50,234,4.7,5.5,0.66,4.55,3.8,999,1007.4,25.5,26,21.9,99,99
2008,5,21,22,50,239,4.2,5.2,0.6,4.35,3.74,999,1006.9,25.4,26,21.9,99,99
2008,5,21,23,50,222,4.1,4.7,0.56,5,3.78,999,1007.1,25.5,26,21.9,99,99
2008,5,22,0,50,196,4.5,5.4,0.52,4.35,3.73,999,1007.4,25.4,25.9,21.4,99,99
2008,5,22,1,50,190,5.7,6.7,0.5,5.56,3.62,999,1007.6,25.7,25.8,20.4,99,99
2008,5,22,2,50,190,6,7.1,0.51,4.76,3.43,999,1007.3,25.5,25.7,20.8,99,99
2008,5,22,3,50,198,4.8,5.8,0.5,5.26,3.34,999,1007.4,25.5,25.7,21,99,99
2008,5,22,4,50,184,4.8,6,0.48,5.26,3.38,999,1007.5,25.3,25.6,21.5,99,99
2008,5,22,5,50,180,4.7,5.6,0.47,5.26,3.28,999,1007.2,25.2,25.6,21.4,99,99
2008,5,22,6,50,175,6,7.1,0.48,5.26,3.15,999,1007.3,25.2,25.5,21.4,99,99
2008,5,22,7,50,174,5.1,6,0.55,2.94,3.05,999,1007.1,25.2,25.6,21.2,99,99
2008,5,22,8,50,170,5.4,6.2,0.53,3.03,3.14,999,1007.1,25.7,25.7,20.7,99,99
2008,5,22,9,50,160,6.3,7.1,0.51,3.13,3.16,999,1006.4,25.8,25.8,999,99,99
2008,5,22,10,50,174,6,6.8,0.49,2.94,3.21,999,1006.9,25.9,25.7,23.9,99,99
2008,5,22,11,50,165,10.6,12.2,0.68,3.57,3.19,999,1007.7,26,25.9,22.8,99,99
2008,5,22,12,50,174,10.4,12,1.14,4,3.51,999,1008.4,24.6,26,22.6,99,99
2008,5,22,13,50,167,11.1,13.1,1.26,5,3.84,999,1008.8,24.6,25.9,22.8,99,99
2008,5,22,14,50,163,13.3,16.7,1.65,5,4.21,999,1007.3,24.6,25.9,22.4,99,99
2008,5,22,15,50,164,11.2,12.9,1.87,5.56,4.5,999,1008.6,24.9,25.9,21.4,99,99
2008,5,22,16,50,165,8.6,10.3,1.88,5.88,4.59,999,1009.9,24.7,26,21.5,99,99
2008,5,22,17,50,154,6.2,7.7,1.8,5.88,4.77,999,1009.8,24.8,26,21.4,99,99
2008,5,22,18,50,148,6.7,7.7,1.69,6.67,4.76,999,1008.9,25.3,26.1,20.8,99,99
2008,5,22,19,50,140,7.8,9.6,1.48,6.25,4.61,999,1008.6,25,26,21.1,99,99
2008,5,22,20,50,139,6.4,7.6,1.6,6.25,4.77,999,1009.4,24.8,26,21.2,99,99
2008,5,22,21,50,117,5.2,6.7,1.43,5.88,4.78,999,1009.1,24.5,26,21.2,99,99
2008,5,22,22,50,120,5.4,6.5,1.43,5.88,4.78,999,1009.3,24.2,25.9,21.1,99,99
2008,5,22,23,50,114,3.8,4.7,1.14,6.25,4.68,999,1009.3,24.4,25.9,21,99,99
2008,5,23,0,50,105,3.2,4,1.3,5.88,4.91,999,1009.5,24.6,25.9,20.9,99,99
2008,5,23,1,50,46,2.2,3.2,1.11,5.88,4.76,999,1010.3,24.4,25.9,21.3,99,99
2008,5,23,2,50,37,2.1,3.3,0.98,5.56,4.66,999,1011.7,23.8,25.9,21.3,99,99
2008,5,23,3,50,358,1.8,3.4,1.01,5.88,4.84,999,1012.6,23.1,25.7,20.4,99,99
2008,5,23,4,50,93,10.8,13.4,0.93,6.25,4.68,999,1009.7,22.5,25.7,20.4,99,99
2008,5,23,5,50,91,8.4,9.8,1,5.88,4.07,999,1010.4,23.6,25.8,20.2,99,99
2008,5,23,6,50,105,8.9,10.3,0.99,5.56,3.89,999,1009.7,23.9,25.8,20.4,99,99
2008,5,23,7,50,86,5.5,6.8,0.94,5.26,3.94,999,1010.3,23.7,25.8,20.7,99,99
2008,5,23,8,50,73,4.7,5.7,0.93,6.25,4.19,999,1010.1,23.4,25.7,20.7,99,99
2008,5,23,9,50,109,8.2,9.4,0.99,5.26,4.15,999,1008.9,23.9,25.8,20.2,99,99
2008,5,23,10,50,111,10.2,11.8,1.16,5.88,3.94,999,1009.1,23.9,25.6,20.8,99,99
2008,5,23,11,50,108,9.5,10.9,1.21,4.76,3.91,999,1010,24.2,25.6,21.2,99,99
2008,5,23,12,50,113,8.7,10.1,1.51,4.76,4.18,999,1010.8,24.5,25.6,21.8,99,99
2008,5,23,13,50,117,9.4,11.5,1.34,5,3.98,999,1011.4,25.1,25.7,21.8,99,99
2008,5,23,14,50,119,9.6,11.4,1.49,4.76,4.26,999,1012,24.8,25.7,22.5,99,99
2008,5,23,15,50,121,7.8,9.2,1.43,4.55,4.26,999,1012.6,24.9,25.7,22.7,99,99
2008,5,23,16,50,124,7,7.9,1.22,5,4.37,999,1012.5,25.3,25.8,22.2,99,99
2008,5,23,17,50,123,6.4,7.5,1.14,5.56,4.51,999,1012.4,25.4,26,22.2,99,99
2008,5,23,18,50,115,6.6,7.9,1.22,6.25,4.73,999,1012.5,25.6,26.1,22.7,99,99
2008,5,23,19,50,136,6.2,7.3,1.19,5.56,4.89,999,1012.1,25.5,26.3,22.4,99,99
2008,5,23,20,50,148,6.6,7.6,1.26,6.67,5.11,999,1011.5,26.1,26.3,22.2,99,99
2008,5,23,21,50,144,6.3,7.3,1.45,6.67,5.22,999,1011.3,26.2,26.4,23.4,99,99
2008,5,23,22,50,136,5.6,6.6,1.36,7.14,5.3,999,1011.1,26.2,26.4,24,99,99
2008,5,23,23,50,135,4.7,5.6,1.45,7.69,5.63,999,1011.4,26.2,26.4,24.2,99,99
2008,5,24,0,50,122,4.4,5.4,1.56,7.69,5.67,999,1012.4,26,26.4,24.2,99,99
2008,5,24,1,50,101,5,5.8,1.4,7.69,5.65,999,1013.3,26,26.3,24.3,99,99
2008,5,24,2,50,94,5.6,6.4,1.33,7.69,5.39,999,1014,25.9,26.3,24.3,99,99
2008,5,24,3,50,89,6.1,7.4,1.5,7.69,5.51,999,1013.9,25.9,26.3,24.2,99,99
2008,5,24,4,50,122,5.6,6.4,1.39,7.14,5.21,999,1012.8,25.7,26.3,24.3,99,99
2008,5,24,5,50,143,4.6,6.1,1.24,7.14,5.13,999,1012.3,25.7,26.2,24.4,99,99
2008,5,24,6,50,157,5,5.7,1.25,7.14,4.99,999,1011.6,25.7,26.2,24.5,99,99
2008,5,24,7,50,151,3.5,4.3,1.26,7.69,5.13,999,1011.6,25.7,26.2,24.7,99,99
2008,5,24,8,50,139,2.7,3.3,1.19,7.69,4.99,999,1012.1,25.8,26.2,24.8,99,99
2008,5,24,9,50,134,2.4,2.9,1.17,7.14,5.32,999,1012.4,25.8,26.2,24.6,99,99
2008,5,24,10,50,146,3.7,4.3,1.08,6.25,4.92,999,1012.7,25.9,26.1,24.4,99,99
2008,5,24,11,50,121,2.9,3.5,1.18,7.14,5.18,999,1013.8,26,26.1,24.4,99,99
2008,5,24,12,50,82,3.5,4,1.2,6.67,5.29,999,1014.7,26.2,26.2,24.7,99,99
2008,5,24,13,50,92,3.9,4.6,1.07,7.14,5.18,999,1014.9,26.1,26.3,24.7,99,99
2008,5,24,14,50,100,4.2,5.1,1.06,7.14,5.11,999,1014.9,25.9,26.4,24.6,99,99
2008,5,24,15,50,108,4.3,4.8,1.08,6.25,5.11,999,1015.1,26,26.6,24.5,99,99
2008,5,24,16,50,118,3.7,4.4,1,6.67,5.14,999,1015.3,26.1,26.8,24.4,99,99
2008,5,24,17,50,139,3.3,4,1.01,6.67,5.15,999,1015,26.2,27.1,24.3,99,99
2008,5,24,18,50,126,2.4,2.8,0.96,7.69,5.08,999,1014.9,26.3,27,24.4,99,99
2008,5,24,19,50,118,1.5,2,0.92,5.56,5.16,999,1014.7,26.6,27.9,24.2,99,99
2008,5,24,20,50,132,1.4,2,0.97,6.25,5.25,999,1014.2,26.8,28.1,23.9,99,99
2008,5,24,21,50,127,0.7,1.3,0.92,6.67,5.27,999,1014.1,27.4,28.6,23.9,99,99
2008,5,24,22,50,31,1.1,1.5,0.86,7.69,5.25,999,1014.3,27.2,28.4,24.1,99,99
2008,5,24,23,50,25,1.8,2.4,0.9,8.33,5.45,999,1014.4,27.2,27.9,24.1,99,99
2008,5,25,0,50,8,1.4,2.2,0.86,7.69,5.59,999,1014.6,26.7,27.6,23.8,99,99
2008,5,25,1,50,180,0.1,0.5,0.84,6.25,5.44,999,1014.8,26.5,27.7,23.6,99,99
2008,5,25,2,50,210,0.3,0.5,0.81,6.67,5.45,999,1015.2,26.5,27.4,23.6,99,99
2008,5,25,3,50,194,0.3,0.7,0.8,6.25,5.48,999,1015.2,26.3,26.9,23.5,99,99
2008,5,25,4,50,186,0.2,0.3,0.85,7.14,5.57,999,1015.2,26.2,26.8,23.9,99,99
2008,5,25,5,50,180,0.1,0.3,0.85,6.67,5.7,999,1014.7,26,26.6,23.9,99,99
2008,5,25,6,50,202,0.9,1.2,0.81,9.09,5.81,999,1014.2,26,26.5,23.9,99,99
2008,5,25,7,50,185,4.9,5.6,0.8,6.25,5.64,999,1012.7,26.1,26.5,23.5,99,99
2008,5,25,8,50,226,2.9,3.4,0.78,6.25,5.44,999,1013.6,26.1,26.4,24.1,99,99
2008,5,25,9,50,244,2.5,3,0.77,6.25,5.19,999,1014,26.1,26.4,23.9,99,99
2008,5,25,10,50,254,2.3,2.9,0.77,7.14,5.43,999,1014.4,26,26.5,24.2,99,99
2008,5,25,11,50,297,1.9,2.4,0.67,6.25,5.14,999,1015,26.2,26.5,24.2,99,99
2008,5,25,12,50,352,3,3.5,0.67,6.67,5.21,999,1015.3,26.3,26.7,24.2,99,99
2008,5,25,13,50,345,3.4,3.9,0.62,5.88,5.08,999,1015.6,26.1,26.7,24.4,99,99
2008,5,25,14,50,359,4.1,5.1,0.57,6.25,4.85,999,1015.9,26.2,26.8,24.2,99,99
2008,5,25,15,50,7,4.6,5.2,0.6,6.25,4.82,999,1016,26.3,27,24.4,99,99
2008,5,25,16,50,30,4.2,4.9,0.63,5.88,4.72,999,1016,26.6,27.2,24.5,99,99
2008,5,25,17,50,25,3.8,4.4,0.61,7.14,4.71,999,1015.9,26.6,27.5,24,99,99
2008,5,25,18,50,50,3.9,4.7,0.59,5.56,4.57,999,1015.5,26.8,27.7,24.4,99,99
2008,5,25,19,50,63,2.9,3.5,0.57,5.88,4.57,999,1015.3,26.9,27.4,24.4,99,99
2008,5,25,20,50,103,2.9,3.4,0.55,7.69,4.56,999,1014.6,27,27.7,24.5,99,99
2008,5,25,21,50,105,2.6,3.2,0.55,7.69,4.57,999,1014.3,27.1,27.9,24.7,99,99
2008,5,25,22,50,149,2.9,3.4,0.55,7.14,4.61,999,1013.8,27.2,27.8,24.7,99,99
2008,5,25,23,50,151,3.8,4.6,0.52,7.69,4.66,999,1013.6,27,27.8,24.9,99,99
2008,5,26,0,50,136,2.7,3.2,0.49,7.14,4.69,999,1014.2,26.7,27.5,24.7,99,99
2008,5,26,1,50,122,2.3,3,0.48,7.69,4.67,999,1014.7,26.7,27.2,24.5,99,99
2008,5,26,2,50,136,2.2,2.8,0.46,6.67,4.63,999,1014.8,26.5,27,24.5,99,99
2008,5,26,3,50,125,3.1,3.5,0.44,7.14,4.65,999,1014.9,26.3,26.9,24.5,99,99
2008,5,26,4,50,124,5.7,6.5,0.43,7.14,4.37,999,1014.1,26.2,26.9,24.3,99,99
2008,5,26,5,50,121,4.7,5.6,0.48,7.69,4.06,999,1014.5,26.3,26.8,23.8,99,99
2008,5,26,6,50,134,3.6,4.3,0.49,8.33,3.78,999,1014.5,26.2,26.7,23.7,99,99
2008,5,26,7,50,134,3.3,4.1,0.46,3.45,3.77,999,1014.3,26,26.7,23.8,99,99
2008,5,26,8,50,130,3.4,4.1,0.51,3.7,3.79,999,1014.4,26,26.8,23.9,99,99
2008,5,26,9,50,133,3.3,3.8,0.52,6.25,4.01,999,1014.4,26,26.8,23.8,99,99
2008,5,26,10,50,119,3.4,3.9,0.51,4.35,4,999,1014.6,25.9,26.9,23.9,99,99
2008,5,26,11,50,112,4.5,5.3,0.5,6.67,4.14,999,1015,26,26.9,23.9,99,99
2008,5,26,12,50,115,4.6,5.3,0.55,4.35,4.05,999,1015.5,26.2,26.9,23.7,99,99
2008,5,26,13,50,104,5.2,6,0.53,6.25,3.97,999,1016,26.4,26.9,23.7,99,99
2008,5,26,14,50,118,5.5,6.7,0.53,4.55,3.69,999,1016.1,26.4,26.8,23.5,99,99
2008,5,26,15,50,112,6.3,7.3,0.61,4.35,3.56,999,1016.1,26.2,26.7,23.1,99,99
2008,5,26,16,50,107,5.9,6.7,0.67,3.23,3.54,999,1016.7,26.2,26.7,22.8,99,99
2008,5,26,17,50,108,5.4,6.3,0.67,4.35,3.65,999,1016.7,26.3,26.6,23.3,99,99
2008,5,26,18,50,123,6.3,7.6,0.66,4,3.61,999,1016.2,26.5,26.6,23.2,99,99
2008,5,26,19,50,125,6.4,7.5,0.67,4.76,3.64,999,1015.5,26.5,26.5,23,99,99
2008,5,26,20,50,119,6.6,7.5,0.69,5,3.58,999,1015.1,26.5,26.5,23,99,99
2008,5,26,21,50,128,7,8.3,0.79,4.17,3.74,999,1014.7,26.4,26.6,22.9,99,99
2008,5,26,22,50,125,6.9,8,0.83,4.76,3.84,999,1014.5,26.3,26.6,22.9,99,99
2008,5,26,23,50,133,6.4,7.6,0.99,5.26,4.15,999,1014.7,26.2,26.6,22.6,99,99
2008,5,27,0,50,135,5.8,6.6,1.19,5.56,4.58,999,1015,26.1,26.4,22.2,99,99
2008,5,27,1,50,137,5.9,6.7,1.14,5.88,4.54,999,1015.6,26.1,26.3,21.4,99,99
2008,5,27,2,50,132,6.6,7.6,1.16,5.56,4.57,999,1015.9,26,26.3,21.2,99,99
2008,5,27,3,50,130,6.3,7.3,1.23,5.56,4.61,999,1016.3,25.8,26.4,21.3,99,99
2008,5,27,4,50,121,5.7,7,1.27,5.88,4.76,999,1016.4,25.7,26.5,21,99,99
2008,5,27,5,50,125,4.4,5.5,1.3,6.25,4.98,999,1015.8,25.7,26.5,20.5,99,99
2008,5,27,6,50,126,4.5,5.4,1.39,7.14,5.09,999,1015.1,25.7,26.5,20.2,99,99
2008,5,27,7,50,117,5.6,6.8,1.31,6.67,5.13,999,1015.1,25.6,26.5,20.1,99,99
2008,5,27,8,50,130,5.1,6.2,1.24,6.25,4.9,999,1014.9,25.6,26.5,19.4,99,99
2008,5,27,9,50,130,3.5,4.4,1.19,7.14,4.99,999,1015.4,25.5,26.5,18.6,99,99
2008,5,27,10,50,126,3.6,4.5,1.08,7.14,4.95,999,1015.8,25.5,26.5,18.5,99,99
2008,5,27,11,50,125,4,4.7,1.1,6.67,5.03,999,1016,25.8,26.5,18.7,99,99
2008,5,27,12,50,116,4.2,5.2,1,6.67,4.97,999,1016.5,26,26.5,18.7,99,99
2008,5,27,13,50,113,5.3,6.4,1.05,6.25,4.85,999,1016.6,25.9,26.4,18.9,99,99
2008,5,27,14,50,124,5.2,6.1,0.98,7.14,4.74,999,1016.8,25.8,26.4,19.2,99,99
2008,5,27,15,50,122,4.9,5.9,1.01,6.25,4.67,999,1017,25.9,26.5,19.6,99,99
2008,5,27,16,50,120,4.8,5.9,0.94,5.88,4.5,999,1016.6,25.9,26.6,19.4,99,99
2008,5,27,17,50,116,4.6,5.6,0.93,6.67,4.52,999,1016.6,25.9,26.7,19.5,99,99
2008,5,27,18,50,99,3.5,4.1,0.95,6.25,4.48,999,1016.7,25.7,26.7,20.3,99,99
2008,5,27,19,50,56,3.3,4.1,0.9,5.56,4.43,999,1016.7,25.8,26.9,20.7,99,99
2008,5,27,20,50,49,3.9,4.6,0.89,5.56,4.48,999,1016.1,25.9,26.9,20.1,99,99
2008,5,27,21,50,72,3.6,4.7,0.85,5.56,4.53,999,1015.8,26,26.9,20.3,99,99
2008,5,27,22,50,73,3.4,4.2,0.84,6.25,4.49,999,1015.8,26.2,26.9,19.7,99,99
2008,5,27,23,50,80,3.1,4.3,0.89,5.56,4.63,999,1015.7,26.3,26.8,19.5,99,99
2008,5,28,0,50,125,2.2,2.7,0.89,5.88,4.6,999,1015.8,25.8,26.7,19.8,99,99
2008,5,28,1,50,82,2.3,2.8,0.88,5.88,4.62,999,1016.5,25.9,27,19.4,99,99
2008,5,28,2,50,83,2.6,3.3,0.86,5,4.72,999,1017,25.9,27,19.5,99,99
2008,5,28,3,50,102,3.7,5,0.8,6.67,4.66,999,1017.2,25.8,27,20.4,99,99
2008,5,28,4,50,101,3.9,4.9,0.86,7.14,4.71,999,1017,25.6,27,20.1,99,99
2008,5,28,5,50,84,2.5,3.4,0.83,7.14,4.74,999,1016.5,25.6,27,19.5,99,99
2008,5,28,6,50,88,4.2,5.6,0.85,5.88,4.77,999,1016.2,25.7,26.9,18.8,99,99
2008,5,28,7,50,90,5.1,6.2,0.88,7.14,4.74,999,1016.1,25.6,26.9,19.1,99,99
2008,5,28,8,50,85,4.5,5.5,0.88,7.14,4.77,999,1015.8,25.6,26.9,17.9,99,99
2008,5,28,9,50,112,7,8.2,0.93,6.67,4.52,999,1015.9,26.5,26.8,999,99,99
2008,5,28,10,50,118,6.4,7.7,0.97,6.25,4.37,999,1016.7,26.4,26.7,14.6,99,99
2008,5,28,11,50,129,3.9,5.3,0.95,7.14,4.62,999,1017.6,26.5,26.8,16.1,99,99
2008,5,28,12,50,122,4.3,5.4,0.97,7.69,4.87,999,1018,26.5,26.7,16.9,99,99
2008,5,28,13,50,128,4.7,5.9,1.01,7.14,4.84,999,1018,26.3,26.7,17.3,99,99
2008,5,28,14,50,135,3.9,5.3,0.89,7.69,4.81,999,1018.4,26.1,26.8,18,99,99
2008,5,28,15,50,140,2.4,3.4,0.81,7.14,4.69,999,1018.7,25.9,26.9,18.5,99,99
2008,5,28,16,50,95,2.6,3.5,0.81,7.69,4.94,999,1018.6,26.2,27,18.3,99,99
2008,5,28,17,50,84,2.5,3.2,0.85,7.69,5.14,999,1018.5,26.2,27.1,18.6,99,99
2008,5,28,18,50,72,3.3,4.2,0.78,7.14,4.93,999,1018.2,26.3,27.2,18.9,99,99
2008,5,28,19,50,63,3.5,4.6,0.79,7.14,4.98,999,1018.1,26.5,27.3,18.1,99,99
2008,5,28,20,50,77,3.8,4.7,0.8,7.14,4.99,999,1017.8,26.6,27.1,18.7,99,99
2008,5,28,21,50,64,3.7,4.6,0.81,6.25,5.04,999,1017.4,26.7,27.1,18.3,99,99
2008,5,28,22,50,48,3.6,4.6,0.83,6.67,4.93,999,1017.3,26.7,27.3,19.6,99,99
2008,5,28,23,50,59,3.3,4.1,0.76,7.14,4.91,999,1017.2,26.5,27.3,20.1,99,99
2008,5,29,0,50,117,1.7,2.4,0.79,6.25,4.94,999,1017.4,26.2,27.3,19.7,99,99
2008,5,29,1,50,114,1.9,2.4,0.76,5.88,4.76,999,1017.6,26.1,27.3,19.8,99,99
2008,5,29,2,50,135,2.1,2.8,0.79,5.88,4.78,999,1018,25.9,27.2,20.4,99,99
2008,5,29,3,50,151,1.9,2.4,0.84,5.56,4.72,999,1018.5,25.9,27.2,20.5,99,99
2008,5,29,4,50,161,2.3,2.8,0.78,5.26,4.68,999,1018.3,25.7,27.2,20.6,99,99
2008,5,29,5,50,159,2.5,3.2,0.72,6.25,4.56,999,1018,25.7,27,20.8,99,99
2008,5,29,6,50,161,1.5,2,0.66,4.35,4.48,999,1017.7,25.5,27,20.4,99,99
2008,5,29,7,50,154,0.5,1.1,0.64,4.55,4.42,999,1017.5,25.5,26.9,20.2,99,99
2008,5,29,8,50,309,1.2,1.8,0.64,5.88,4.47,999,1017.6,25.5,26.9,20.1,99,99
2008,5,29,9,50,325,2,2.5,0.62,7.14,4.55,999,1017.6,25.5,26.7,20.6,99,99
2008,5,29,10,50,355,4.7,5.4,0.63,6.67,4.87,999,1017.7,25.6,26.7,20.7,99,99
2008,5,29,11,50,356,4.8,5.5,0.59,6.25,4.8,999,1018.2,26.3,26.7,19.7,99,99
2008,5,29,12,50,355,4.9,5.8,0.6,6.25,4.43,999,1018.5,26.8,26.8,20.2,99,99
2008,5,29,13,50,360,4.4,5.2,0.61,5.88,4.13,999,1018.7,27,26.8,20.1,99,99
2008,5,29,14,50,10,5,5.9,0.68,5.88,4.14,999,1018.7,27,26.9,20.4,99,99
2008,5,29,15,50,10,5.7,6.3,0.65,6.25,3.81,999,1018.7,26.9,27.1,20.9,99,99
2008,5,29,16,50,16,6.9,7.8,0.77,6.67,3.76,999,1018.7,26.9,27.3,20.9,99,99
2008,5,29,17,50,23,6.5,7.3,0.77,5.26,3.74,999,1018.4,27.1,27.4,20.8,99,99
2008,5,29,18,50,44,5.9,7.1,0.8,3.7,3.85,999,1018.1,27.1,27.6,21.2,99,99
2008,5,29,19,50,72,5.5,6.6,0.87,3.7,3.95,999,1017.8,26.7,27.7,22.6,99,99
2008,5,29,20,50,99,4.9,5.9,0.81,4,3.97,999,1017.5,26.9,27.8,22.3,99,99
2008,5,29,21,50,113,3.8,4.6,0.78,6.25,4.22,999,1017.3,27.1,27.7,21.3,99,99
2008,5,29,22,50,110,3.5,4.2,0.78,5.56,4.49,999,1016.9,27,27.6,22.2,99,99
2008,5,29,23,50,118,3.7,4.4,0.72,5.88,4.67,999,1017,26.7,27.6,22.2,99,99
2008,5,30,0,50,126,3.6,4.3,0.71,6.25,4.71,999,1017.4,26.6,27.4,20.7,99,99
2008,5,30,1,50,114,2.9,3.7,0.64,6.67,4.56,999,1017.7,26.5,27.4,20.6,99,99
2008,5,30,2,50,116,4.1,4.9,0.68,5.88,4.71,999,1018.3,26.5,27.3,20.6,99,99
2008,5,30,3,50,125,4.1,5,0.64,5.88,4.37,999,1018.4,26.3,27.2,20.9,99,99
2008,5,30,4,50,118,4.6,5.4,0.63,5.56,4.18,999,1018.4,26.2,27.1,21.4,99,99
2008,5,30,5,50,129,4.5,5.6,0.71,5.88,4.25,999,1018,25.9,27.1,22.2,99,99
2008,5,30,6,50,118,4.4,5.1,0.69,6.25,4.11,999,1017.4,25.8,27.1,22.4,99,99
2008,5,30,7,50,117,4.5,5.2,0.7,6.25,4.09,999,1017,25.7,27.1,22.8,99,99
2008,5,30,8,50,138,4.7,5.5,0.66,6.25,4.1,999,1016.8,25.8,27,22.5,99,99
2008,5,30,9,50,144,3.9,4.5,0.64,4.17,4.01,999,1017,25.7,26.8,22.5,99,99
2008,5,30,10,50,127,2.9,3.6,0.63,6.25,4.21,999,1017.6,25.7,27,22.5,99,99
2008,5,30,11,50,108,2.3,3.3,0.56,6.67,4.21,999,1018,26,27,22.6,99,99
2008,5,30,12,50,90,2.6,3.5,0.55,6.25,4.12,999,1018.5,26.1,27,23.1,99,99
2008,5,30,13,50,93,4.2,5.4,0.51,6.67,4.33,999,1018.5,26.1,26.9,22.1,99,99
2008,5,30,14,50,83,4.8,5.8,0.5,6.67,4.03,999,1018.9,26.1,26.9,22.2,99,99
2008,5,30,15,50,96,5.4,6.5,0.51,6.67,3.81,999,1019,26.3,27,21.4,99,99
2008,5,30,16,50,100,5.1,6.3,0.59,6.67,4.02,999,1019,26.2,27.1,21.9,99,99
2008,5,30,17,50,120,4.6,5.7,0.61,6.67,3.98,999,1018.7,26.4,26.8,21.8,99,99
2008,5,30,18,50,115,4.1,5,0.65,6.67,4.04,999,1018.1,26.4,26.9,22.1,99,99
2008,5,30,19,50,114,4,5.1,0.64,6.25,4.09,999,1017.9,26.6,27,22,99,99
2008,5,30,20,50,99,3.5,4.1,0.68,4,4.24,999,1017.4,26.6,27.2,22.2,99,99
2008,5,30,21,50,97,3,3.6,0.74,5.88,4.39,999,1017.1,26.8,27.3,22.4,99,99
2008,5,30,22,50,95,4,4.9,0.74,5.88,4.33,999,1016.7,26.8,27.3,22.7,99,99
2008,5,30,23,50,106,4.2,4.9,0.71,5.88,4.43,999,1016.5,26.7,27.2,22.7,99,99
2008,5,31,0,50,106,4.4,5.1,0.71,5.88,4.42,999,1016.9,26.5,27.2,23,99,99
2008,5,31,1,50,119,4.8,5.6,0.74,5.56,4.32,999,1017.1,26.3,27.1,23.1,99,99
2008,5,31,2,50,119,5,5.9,0.76,5.88,4.2,999,1017.5,26.3,27,23.5,99,99
2008,5,31,3,50,124,4.9,5.6,0.75,5.88,4.21,999,1017.7,26.2,27,23.2,99,99
2008,5,31,4,50,128,5.1,6.1,0.75,5.56,4.19,999,1017.8,26.1,27,23.1,99,99
2008,5,31,5,50,136,5.1,5.9,0.8,6.25,4.12,999,1017.4,26,27,22.7,99,99
2008,5,31,6,50,143,5.1,5.9,0.77,5.88,4.1,999,1016.6,25.9,27,22.5,99,99
2008,5,31,7,50,155,3.8,4.6,0.74,5.88,4.11,999,1016.6,25.9,27,21.9,99,99
2008,5,31,8,50,154,1.9,2.4,0.7,6.25,4.14,999,1016.5,25.8,26.9,22,99,99
2008,5,31,9,50,141,0.4,0.8,0.65,5.56,4.2,999,1016.7,25.7,26.9,21.7,99,99
2008,5,31,10,50,79,1.3,2,0.65,5.56,4.21,999,1017.2,25.7,26.9,21.8,99,99
2008,5,31,11,50,78,2.4,3.3,0.64,6.25,4.29,999,1017.8,26,26.8,22.2,99,99
2008,5,31,12,50,80,2.8,3.5,0.62,6.67,4.38,999,1018.4,26.2,26.9,22.3,99,99
2008,5,31,13,50,96,4.1,4.9,0.58,6.25,4.38,999,1018.5,26.2,26.9,22.2,99,99
2008,5,31,14,50,92,3.9,4.8,0.64,5.88,4.6,999,1018.7,26.3,27,22,99,99
2008,5,31,15,50,110,5,5.8,0.66,5.88,4.51,999,1018.6,26.4,27,22.2,99,99
2008,5,31,16,50,107,3.7,4.5,0.64,5.56,4.42,999,1018.4,26.4,27.1,22.6,99,99
2008,5,31,17,50,115,3,3.9,0.6,5.88,4.17,999,1018.1,26.5,27.3,22.3,99,99
2008,5,31,18,50,99,2.9,3.5,0.6,5.56,4.2,999,1017.8,26.6,27.6,22.5,99,99
2008,5,31,19,50,98,2.9,3.7,0.64,5.88,4.33,999,1017.5,26.8,27.7,22,99,99
2008,5,31,20,50,89,2.9,3.7,0.65,6.67,4.56,999,1017,26.9,27.7,22,99,99
2008,5,31,21,50,97,3.2,4.1,0.63,5.26,4.41,999,1016.5,26.9,28.1,22.2,99,99
2008,5,31,22,50,86,2.5,3.2,0.63,7.14,4.53,999,1016.2,27.1,28.1,21.9,99,99
2008,5,31,23,50,100,2.2,2.8,0.6,6.25,4.54,999,1016.4,27,27.9,22.6,99,99
2008,6,1,0,50,103,2.9,3.8,0.61,6.25,4.64,999,1016.4,26.6,28,22.4,99,99
2008,6,1,1,50,113,3.1,4,0.65,6.67,4.73,999,1016.8,26.5,27.3,22.4,99,99
